RaceYear,RaceName,Driver,starting_compound,starting_lap_position,LapNumber
2024,Australian Grand Prix,NOR,MEDIUM,3.0,1
2024,Australian Grand Prix,OCO,MEDIUM,15.0,1
2024,Australian Grand Prix,PER,MEDIUM,7.0,1
2024,Australian Grand Prix,PIA,MEDIUM,5.0,1
2024,Australian Grand Prix,RIC,SOFT,18.0,1
2024,Australian Grand Prix,RUS,MEDIUM,6.0,1
2024,Australian Grand Prix,SAI,MEDIUM,2.0,1
2024,Australian Grand Prix,STR,MEDIUM,8.0,1
2024,Australian Grand Prix,TSU,MEDIUM,9.0,1
2024,Australian Grand Prix,VER,MEDIUM,1.0,1
2024,Australian Grand Prix,ZHO,SOFT,19.0,1
2024,Austrian Grand Prix,ALB,MEDIUM,15.0,1
2024,Austrian Grand Prix,ALO,MEDIUM,13.0,1
2024,Austrian Grand Prix,BOT,MEDIUM,16.0,1
2024,Austrian Grand Prix,GAS,MEDIUM,11.0,1
2024,Austrian Grand Prix,HAM,MEDIUM,4.0,1
2024,Austrian Grand Prix,HUL,MEDIUM,9.0,1
2024,Austrian Grand Prix,LEC,MEDIUM,18.0,1
2024,Austrian Grand Prix,MAG,MEDIUM,10.0,1
2024,Austrian Grand Prix,NOR,MEDIUM,2.0,1
2024,Austrian Grand Prix,OCO,MEDIUM,8.0,1
2024,Austrian Grand Prix,PER,MEDIUM,6.0,1
2024,Austrian Grand Prix,PIA,MEDIUM,7.0,1
2024,Austrian Grand Prix,RIC,MEDIUM,12.0,1
2024,Austrian Grand Prix,RUS,MEDIUM,3.0,1
2024,Austrian Grand Prix,SAI,MEDIUM,5.0,1
2024,Austrian Grand Prix,SAR,MEDIUM,20.0,1
2024,Austrian Grand Prix,STR,MEDIUM,17.0,1
2024,Austrian Grand Prix,TSU,MEDIUM,14.0,1
2024,Austrian Grand Prix,VER,MEDIUM,1.0,1
2024,Austrian Grand Prix,ZHO,HARD,19.0,1
2024,Azerbaijan Grand Prix,ALB,HARD,9.0,1
2024,Azerbaijan Grand Prix,ALO,MEDIUM,7.0,1
2024,Azerbaijan Grand Prix,BEA,MEDIUM,10.0,1
2024,Azerbaijan Grand Prix,BOT,MEDIUM,16.0,1
2024,Azerbaijan Grand Prix,COL,MEDIUM,8.0,1
2024,Azerbaijan Grand Prix,GAS,HARD,15.0,1
2024,Azerbaijan Grand Prix,HAM,MEDIUM,17.0,1
2024,Azerbaijan Grand Prix,HUL,MEDIUM,13.0,1
2024,Azerbaijan Grand Prix,LEC,MEDIUM,1.0,1
2024,Azerbaijan Grand Prix,NOR,HARD,12.0,1
2024,Azerbaijan Grand Prix,OCO,HARD,19.0,1
2024,Azerbaijan Grand Prix,PER,MEDIUM,3.0,1
2024,Azerbaijan Grand Prix,PIA,MEDIUM,2.0,1
2024,Azerbaijan Grand Prix,RIC,HARD,14.0,1
2024,Azerbaijan Grand Prix,RUS,MEDIUM,6.0,1
2024,Azerbaijan Grand Prix,SAI,MEDIUM,4.0,1
2024,Azerbaijan Grand Prix,STR,MEDIUM,20.0,1
2024,Azerbaijan Grand Prix,TSU,MEDIUM,11.0,1
2024,Azerbaijan Grand Prix,VER,MEDIUM,5.0,1
2024,Azerbaijan Grand Prix,ZHO,HARD,18.0,1
2024,Bahrain Grand Prix,ALB,SOFT,11.0,1
2024,Bahrain Grand Prix,ALO,SOFT,6.0,1
2024,Bahrain Grand Prix,BOT,SOFT,18.0,1
2024,Bahrain Grand Prix,GAS,SOFT,17.0,1
2024,Bahrain Grand Prix,HAM,SOFT,9.0,1
2024,Bahrain Grand Prix,HUL,SOFT,20.0,1
2024,Bahrain Grand Prix,LEC,SOFT,2.0,1
2024,Bahrain Grand Prix,MAG,SOFT,12.0,1
2024,Bahrain Grand Prix,NOR,SOFT,7.0,1
2024,Bahrain Grand Prix,OCO,SOFT,16.0,1
2024,Bahrain Grand Prix,PER,SOFT,4.0,1
2024,Bahrain Grand Prix,PIA,SOFT,8.0,1
2024,Bahrain Grand Prix,RIC,SOFT,14.0,1
2024,Bahrain Grand Prix,RUS,SOFT,3.0,1
2024,Bahrain Grand Prix,SAI,SOFT,5.0,1
2024,Bahrain Grand Prix,SAR,SOFT,15.0,1
2024,Bahrain Grand Prix,STR,SOFT,19.0,1
2024,Bahrain Grand Prix,TSU,SOFT,10.0,1
2024,Bahrain Grand Prix,VER,SOFT,1.0,1
2024,Bahrain Grand Prix,ZHO,SOFT,13.0,1
2024,Belgian Grand Prix,ALB,MEDIUM,10.0,1
2024,Belgian Grand Prix,ALO,MEDIUM,8.0,1
2024,Belgian Grand Prix,BOT,MEDIUM,13.0,1
2024,Belgian Grand Prix,GAS,MEDIUM,12.0,1
2024,Belgian Grand Prix,HAM,MEDIUM,2.0,1
2024,Belgian Grand Prix,HUL,MEDIUM,16.0,1
2024,Belgian Grand Prix,LEC,MEDIUM,1.0,1
2024,Belgian Grand Prix,MAG,MEDIUM,17.0,1
2024,Belgian Grand Prix,NOR,MEDIUM,7.0,1
2024,Belgian Grand Prix,OCO,MEDIUM,11.0,1
2024,Belgian Grand Prix,PER,MEDIUM,3.0,1
2024,Belgian Grand Prix,PIA,MEDIUM,4.0,1
2024,Belgian Grand Prix,RIC,SOFT,14.0,1
2024,Belgian Grand Prix,RUS,MEDIUM,5.0,1
2024,Belgian Grand Prix,SAI,HARD,6.0,1
2024,Belgian Grand Prix,SAR,MEDIUM,20.0,1
2024,Belgian Grand Prix,STR,MEDIUM,15.0,1
2024,Belgian Grand Prix,TSU,MEDIUM,19.0,1
2024,Belgian Grand Prix,VER,MEDIUM,9.0,1
2024,Belgian Grand Prix,ZHO,HARD,18.0,1
2024,British Grand Prix,ALB,MEDIUM,12.0,1
2024,British Grand Prix,ALO,MEDIUM,10.0,1
2024,British Grand Prix,BOT,MEDIUM,18.0,1
2024,British Grand Prix,HAM,MEDIUM,2.0,1
2024,British Grand Prix,HUL,MEDIUM,9.0,1
2024,British Grand Prix,LEC,MEDIUM,8.0,1
2024,British Grand Prix,MAG,MEDIUM,17.0,1
2024,British Grand Prix,NOR,MEDIUM,4.0,1
2024,British Grand Prix,OCO,SOFT,16.0,1
2024,British Grand Prix,PER,HARD,19.0,1
2024,British Grand Prix,PIA,MEDIUM,5.0,1
2024,British Grand Prix,RIC,MEDIUM,15.0,1
2024,British Grand Prix,RUS,MEDIUM,1.0,1
2024,British Grand Prix,SAI,MEDIUM,6.0,1
2024,British Grand Prix,SAR,MEDIUM,13.0,1
2024,British Grand Prix,STR,MEDIUM,7.0,1
2024,British Grand Prix,TSU,MEDIUM,11.0,1
2024,British Grand Prix,VER,MEDIUM,3.0,1
2024,British Grand Prix,ZHO,SOFT,14.0,1
2024,Canadian Grand Prix,ALB,INTERMEDIATE,12.0,1
2024,Canadian Grand Prix,ALO,INTERMEDIATE,5.0,1
2024,Canadian Grand Prix,BOT,INTERMEDIATE,19.0,1
2024,Canadian Grand Prix,GAS,INTERMEDIATE,18.0,1
2024,Canadian Grand Prix,HAM,INTERMEDIATE,6.0,1
2024,Canadian Grand Prix,HUL,WET,13.0,1
2024,Canadian Grand Prix,LEC,INTERMEDIATE,10.0,1
2024,Canadian Grand Prix,MAG,WET,8.0,1
2024,Canadian Grand Prix,NOR,INTERMEDIATE,3.0,1
2024,Canadian Grand Prix,OCO,INTERMEDIATE,16.0,1
2024,Canadian Grand Prix,PER,INTERMEDIATE,17.0,1
2024,Canadian Grand Prix,PIA,INTERMEDIATE,4.0,1
2024,Canadian Grand Prix,RIC,INTERMEDIATE,7.0,1
2024,Canadian Grand Prix,RUS,INTERMEDIATE,1.0,1
2024,Canadian Grand Prix,SAI,INTERMEDIATE,14.0,1
2024,Canadian Grand Prix,SAR,INTERMEDIATE,15.0,1
2024,Canadian Grand Prix,STR,INTERMEDIATE,9.0,1
2024,Canadian Grand Prix,TSU,INTERMEDIATE,11.0,1
2024,Canadian Grand Prix,VER,INTERMEDIATE,2.0,1
2024,Canadian Grand Prix,ZHO,INTERMEDIATE,20.0,1
2024,Chinese Grand Prix,ALB,MEDIUM,13.0,1
2024,Chinese Grand Prix,ALO,MEDIUM,2.0,1
2024,Chinese Grand Prix,BOT,MEDIUM,11.0,1
2024,Chinese Grand Prix,GAS,MEDIUM,14.0,1
2024,Chinese Grand Prix,HAM,SOFT,19.0,1
2024,Chinese Grand Prix,HUL,MEDIUM,8.0,1
2024,Chinese Grand Prix,LEC,MEDIUM,7.0,1
2024,Chinese Grand Prix,MAG,HARD,18.0,1
2024,Chinese Grand Prix,NOR,MEDIUM,4.0,1
2024,Chinese Grand Prix,OCO,MEDIUM,12.0,1
2024,Chinese Grand Prix,PER,MEDIUM,3.0,1
2024,Chinese Grand Prix,PIA,MEDIUM,5.0,1
2024,Chinese Grand Prix,RIC,MEDIUM,15.0,1
2024,Chinese Grand Prix,RUS,MEDIUM,6.0,1
2024,Chinese Grand Prix,SAI,MEDIUM,9.0,1
2024,Chinese Grand Prix,SAR,SOFT,20.0,1
2024,Chinese Grand Prix,STR,SOFT,10.0,1
2024,Chinese Grand Prix,TSU,SOFT,16.0,1
2024,Chinese Grand Prix,VER,MEDIUM,1.0,1
2024,Chinese Grand Prix,ZHO,MEDIUM,17.0,1
2024,Dutch Grand Prix,ALB,MEDIUM,17.0,1
2024,Dutch Grand Prix,ALO,MEDIUM,8.0,1
2024,Dutch Grand Prix,BOT,SOFT,14.0,1
2024,Dutch Grand Prix,GAS,MEDIUM,7.0,1
2024,Dutch Grand Prix,HAM,SOFT,13.0,1
2024,Dutch Grand Prix,HUL,MEDIUM,11.0,1
2024,Dutch Grand Prix,LEC,MEDIUM,5.0,1
2024,Dutch Grand Prix,MAG,HARD,20.0,1
2024,Dutch Grand Prix,NOR,MEDIUM,2.0,1
2024,Dutch Grand Prix,OCO,MEDIUM,16.0,1
2024,Dutch Grand Prix,PER,MEDIUM,6.0,1
2024,Dutch Grand Prix,PIA,MEDIUM,4.0,1
2024,Dutch Grand Prix,RIC,MEDIUM,15.0,1
2024,Dutch Grand Prix,RUS,MEDIUM,3.0,1
2024,Dutch Grand Prix,SAI,MEDIUM,9.0,1
2024,Dutch Grand Prix,SAR,MEDIUM,18.0,1
2024,Dutch Grand Prix,STR,MEDIUM,10.0,1
2024,Dutch Grand Prix,TSU,SOFT,12.0,1
2024,Dutch Grand Prix,VER,MEDIUM,1.0,1
2024,Dutch Grand Prix,ZHO,MEDIUM,19.0,1
2024,Emilia Romagna Grand Prix,ALB,MEDIUM,14.0,1
2024,Emilia Romagna Grand Prix,ALO,SOFT,20.0,1
2024,Emilia Romagna Grand Prix,BOT,MEDIUM,17.0,1
2024,Emilia Romagna Grand Prix,GAS,SOFT,15.0,1
2024,Emilia Romagna Grand Prix,HAM,MEDIUM,7.0,1
2024,Emilia Romagna Grand Prix,HUL,MEDIUM,8.0,1
2024,Emilia Romagna Grand Prix,LEC,MEDIUM,3.0,1
2024,Emilia Romagna Grand Prix,MAG,MEDIUM,16.0,1
2024,Emilia Romagna Grand Prix,NOR,MEDIUM,2.0,1
2024,Emilia Romagna Grand Prix,OCO,MEDIUM,12.0,1
2024,Emilia Romagna Grand Prix,PER,HARD,10.0,1
2024,Emilia Romagna Grand Prix,PIA,MEDIUM,5.0,1
2024,Emilia Romagna Grand Prix,RIC,MEDIUM,11.0,1
2024,Emilia Romagna Grand Prix,RUS,MEDIUM,6.0,1
2024,Emilia Romagna Grand Prix,SAI,MEDIUM,4.0,1
2024,Emilia Romagna Grand Prix,SAR,HARD,19.0,1
2024,Emilia Romagna Grand Prix,STR,MEDIUM,13.0,1
2024,Emilia Romagna Grand Prix,TSU,MEDIUM,9.0,1
2024,Emilia Romagna Grand Prix,VER,MEDIUM,1.0,1
2024,Emilia Romagna Grand Prix,ZHO,HARD,18.0,1
2024,Hungarian Grand Prix,ALB,SOFT,9.0,1
2024,Hungarian Grand Prix,ALO,SOFT,6.0,1
2024,Hungarian Grand Prix,BOT,MEDIUM,13.0,1
2024,Hungarian Grand Prix,GAS,HARD,20.0,1
2024,Hungarian Grand Prix,HAM,MEDIUM,4.0,1
2024,Hungarian Grand Prix,HUL,MEDIUM,14.0,1
2024,Hungarian Grand Prix,LEC,MEDIUM,5.0,1
2024,Hungarian Grand Prix,MAG,SOFT,10.0,1
2024,Hungarian Grand Prix,NOR,MEDIUM,3.0,1
2024,Hungarian Grand Prix,OCO,MEDIUM,15.0,1
2024,Hungarian Grand Prix,PER,HARD,17.0,1
2024,Hungarian Grand Prix,PIA,MEDIUM,1.0,1
2024,Hungarian Grand Prix,RIC,MEDIUM,11.0,1
2024,Hungarian Grand Prix,RUS,HARD,16.0,1
2024,Hungarian Grand Prix,SAI,MEDIUM,7.0,1
2024,Hungarian Grand Prix,SAR,MEDIUM,18.0,1
2024,Hungarian Grand Prix,STR,SOFT,8.0,1
2024,Hungarian Grand Prix,TSU,MEDIUM,12.0,1
2024,Hungarian Grand Prix,VER,MEDIUM,2.0,1
2024,Hungarian Grand Prix,ZHO,MEDIUM,19.0,1
2024,Italian Grand Prix,ALB,MEDIUM,9.0,1
2024,Italian Grand Prix,ALO,MEDIUM,10.0,1
2024,Italian Grand Prix,BOT,HARD,19.0,1
2024,Italian Grand Prix,COL,MEDIUM,18.0,1
2024,Italian Grand Prix,GAS,MEDIUM,13.0,1
2024,Italian Grand Prix,HAM,MEDIUM,5.0,1
2024,Italian Grand Prix,HUL,MEDIUM,16.0,1
2024,Italian Grand Prix,LEC,MEDIUM,2.0,1
2024,Italian Grand Prix,MAG,MEDIUM,12.0,1
2024,Italian Grand Prix,NOR,MEDIUM,3.0,1
2024,Italian Grand Prix,OCO,HARD,15.0,1
2024,Italian Grand Prix,PER,HARD,8.0,1
2024,Italian Grand Prix,PIA,MEDIUM,1.0,1
2024,Italian Grand Prix,RIC,MEDIUM,11.0,1
2024,Italian Grand Prix,RUS,MEDIUM,7.0,1
2024,Italian Grand Prix,SAI,MEDIUM,4.0,1
2024,Italian Grand Prix,STR,HARD,17.0,1
2024,Italian Grand Prix,TSU,HARD,14.0,1
2024,Italian Grand Prix,VER,HARD,6.0,1
2024,Italian Grand Prix,ZHO,MEDIUM,20.0,1
2024,Japanese Grand Prix,ALB,SOFT,,1
2024,Japanese Grand Prix,ALO,SOFT,5.0,1
2024,Japanese Grand Prix,BOT,SOFT,11.0,1
2024,Japanese Grand Prix,GAS,SOFT,14.0,1
2024,Japanese Grand Prix,HAM,MEDIUM,7.0,1
2024,Japanese Grand Prix,HUL,SOFT,10.0,1
2024,Japanese Grand Prix,LEC,MEDIUM,8.0,1
2024,Japanese Grand Prix,MAG,MEDIUM,16.0,1
2024,Japanese Grand Prix,NOR,MEDIUM,3.0,1
2024,Japanese Grand Prix,OCO,SOFT,13.0,1
2024,Japanese Grand Prix,PER,MEDIUM,2.0,1
2024,Japanese Grand Prix,PIA,MEDIUM,6.0,1
2024,Japanese Grand Prix,RIC,MEDIUM,,1
2024,Japanese Grand Prix,RUS,MEDIUM,9.0,1
2024,Japanese Grand Prix,SAI,MEDIUM,4.0,1
2024,Japanese Grand Prix,SAR,SOFT,17.0,1
2024,Japanese Grand Prix,STR,SOFT,15.0,1
2024,Japanese Grand Prix,TSU,MEDIUM,12.0,1
2024,Japanese Grand Prix,VER,MEDIUM,1.0,1
2024,Japanese Grand Prix,ZHO,MEDIUM,18.0,1
2024,Las Vegas Grand Prix,ALB,MEDIUM,16.0,1
2024,Las Vegas Grand Prix,ALO,SOFT,15.0,1
2024,Las Vegas Grand Prix,BOT,HARD,19.0,1
2024,Las Vegas Grand Prix,COL,HARD,20.0,1
2024,Las Vegas Grand Prix,GAS,MEDIUM,4.0,1
2024,Las Vegas Grand Prix,HAM,MEDIUM,10.0,1
2024,Las Vegas Grand Prix,HUL,MEDIUM,9.0,1
2024,Las Vegas Grand Prix,LAW,MEDIUM,13.0,1
2024,Las Vegas Grand Prix,LEC,MEDIUM,2.0,1
2024,Las Vegas Grand Prix,MAG,MEDIUM,14.0,1
2024,Las Vegas Grand Prix,NOR,MEDIUM,6.0,1
2024,Las Vegas Grand Prix,OCO,MEDIUM,11.0,1
2024,Las Vegas Grand Prix,PER,HARD,17.0,1
2024,Las Vegas Grand Prix,PIA,MEDIUM,8.0,1
2024,Las Vegas Grand Prix,RUS,MEDIUM,1.0,1
2024,Las Vegas Grand Prix,SAI,MEDIUM,3.0,1
2024,Las Vegas Grand Prix,STR,MEDIUM,18.0,1
2024,Las Vegas Grand Prix,TSU,MEDIUM,7.0,1
2024,Las Vegas Grand Prix,VER,MEDIUM,5.0,1
2024,Las Vegas Grand Prix,ZHO,MEDIUM,12.0,1
2024,Mexico City Grand Prix,ALB,MEDIUM,,1
2024,Mexico City Grand Prix,ALO,MEDIUM,12.0,1
2024,Mexico City Grand Prix,BOT,HARD,15.0,1
2024,Mexico City Grand Prix,COL,HARD,14.0,1
2024,Mexico City Grand Prix,GAS,MEDIUM,9.0,1
2024,Mexico City Grand Prix,HAM,MEDIUM,5.0,1
2024,Mexico City Grand Prix,HUL,MEDIUM,8.0,1
2024,Mexico City Grand Prix,LAW,HARD,10.0,1
2024,Mexico City Grand Prix,LEC,MEDIUM,4.0,1
2024,Mexico City Grand Prix,MAG,MEDIUM,7.0,1
2024,Mexico City Grand Prix,NOR,MEDIUM,3.0,1
2024,Mexico City Grand Prix,OCO,HARD,18.0,1
2024,Mexico City Grand Prix,PER,HARD,13.0,1
2024,Mexico City Grand Prix,PIA,MEDIUM,17.0,1
2024,Mexico City Grand Prix,RUS,MEDIUM,6.0,1
2024,Mexico City Grand Prix,SAI,MEDIUM,2.0,1
2024,Mexico City Grand Prix,STR,MEDIUM,11.0,1
2024,Mexico City Grand Prix,TSU,MEDIUM,,1
2024,Mexico City Grand Prix,VER,MEDIUM,1.0,1
2024,Mexico City Grand Prix,ZHO,HARD,16.0,1
2024,Miami Grand Prix,ALB,MEDIUM,15.0,1
2024,Miami Grand Prix,ALO,HARD,12.0,1
2024,Miami Grand Prix,BOT,SOFT,19.0,1
2024,Miami Grand Prix,GAS,MEDIUM,13.0,1
2024,Miami Grand Prix,HAM,HARD,7.0,1
2024,Miami Grand Prix,HUL,MEDIUM,8.0,1
2024,Miami Grand Prix,LEC,MEDIUM,2.0,1
2024,Miami Grand Prix,MAG,HARD,17.0,1
2024,Miami Grand Prix,NOR,MEDIUM,6.0,1
2024,Miami Grand Prix,OCO,MEDIUM,14.0,1
2024,Miami Grand Prix,PER,MEDIUM,5.0,1
2024,Miami Grand Prix,PIA,MEDIUM,3.0,1
2024,Miami Grand Prix,RIC,HARD,20.0,1
2024,Miami Grand Prix,RUS,MEDIUM,10.0,1
2024,Miami Grand Prix,SAI,MEDIUM,4.0,1
2024,Miami Grand Prix,SAR,MEDIUM,16.0,1
2024,Miami Grand Prix,STR,MEDIUM,11.0,1
2024,Miami Grand Prix,TSU,MEDIUM,9.0,1
2024,Miami Grand Prix,VER,MEDIUM,1.0,1
2024,Miami Grand Prix,ZHO,MEDIUM,18.0,1
2024,Monaco Grand Prix,ALB,MEDIUM,9.0,1
2024,Monaco Grand Prix,ALO,HARD,13.0,1
2024,Monaco Grand Prix,BOT,HARD,15.0,1
2024,Monaco Grand Prix,GAS,HARD,10.0,1
2024,Monaco Grand Prix,HAM,HARD,7.0,1
2024,Monaco Grand Prix,HUL,MEDIUM,,1
2024,Monaco Grand Prix,LEC,MEDIUM,1.0,1
2024,Monaco Grand Prix,MAG,HARD,,1
2024,Monaco Grand Prix,NOR,MEDIUM,4.0,1
2024,Monaco Grand Prix,OCO,HARD,,1
2024,Monaco Grand Prix,PER,HARD,,1
2024,Monaco Grand Prix,PIA,MEDIUM,2.0,1
2024,Monaco Grand Prix,RIC,MEDIUM,12.0,1
2024,Monaco Grand Prix,RUS,HARD,5.0,1
2024,Monaco Grand Prix,SAI,MEDIUM,3.0,1
2024,Monaco Grand Prix,SAR,HARD,14.0,1
2024,Monaco Grand Prix,STR,HARD,11.0,1
2024,Monaco Grand Prix,TSU,MEDIUM,8.0,1
2024,Monaco Grand Prix,VER,HARD,6.0,1
2024,Monaco Grand Prix,ZHO,MEDIUM,16.0,1
2024,Qatar Grand Prix,ALB,MEDIUM,16.0,1
2024,Qatar Grand Prix,ALO,MEDIUM,8.0,1
2024,Qatar Grand Prix,BOT,MEDIUM,13.0,1
2024,Qatar Grand Prix,COL,MEDIUM,,1
2024,Qatar Grand Prix,GAS,MEDIUM,12.0,1
2024,Qatar Grand Prix,HAM,MEDIUM,9.0,1
2024,Qatar Grand Prix,HUL,HARD,18.0,1
2024,Qatar Grand Prix,LAW,MEDIUM,14.0,1
2024,Qatar Grand Prix,LEC,MEDIUM,4.0,1
2024,Qatar Grand Prix,MAG,MEDIUM,11.0,1
2024,Qatar Grand Prix,NOR,MEDIUM,2.0,1
2024,Qatar Grand Prix,OCO,MEDIUM,,1
2024,Qatar Grand Prix,PER,MEDIUM,7.0,1
2024,Qatar Grand Prix,PIA,MEDIUM,5.0,1
2024,Qatar Grand Prix,RUS,MEDIUM,3.0,1
2024,Qatar Grand Prix,SAI,MEDIUM,6.0,1
2024,Qatar Grand Prix,STR,MEDIUM,17.0,1
2024,Qatar Grand Prix,TSU,MEDIUM,10.0,1
2024,Qatar Grand Prix,VER,MEDIUM,1.0,1
2024,Qatar Grand Prix,ZHO,MEDIUM,15.0,1
2024,Saudi Arabian Grand Prix,ALB,MEDIUM,13.0,1
2024,Saudi Arabian Grand Prix,ALO,MEDIUM,4.0,1
2024,Saudi Arabian Grand Prix,BEA,SOFT,11.0,1
2024,Saudi Arabian Grand Prix,BOT,SOFT,17.0,1
2024,Saudi Arabian Grand Prix,GAS,MEDIUM,20.0,1
2024,Saudi Arabian Grand Prix,HAM,MEDIUM,8.0,1
2024,Saudi Arabian Grand Prix,HUL,MEDIUM,14.0,1
2024,Saudi Arabian Grand Prix,LEC,MEDIUM,2.0,1
2024,Saudi Arabian Grand Prix,MAG,MEDIUM,12.0,1
2024,Saudi Arabian Grand Prix,NOR,MEDIUM,6.0,1
2024,Saudi Arabian Grand Prix,OCO,MEDIUM,16.0,1
2024,Saudi Arabian Grand Prix,PER,MEDIUM,3.0,1
2024,Saudi Arabian Grand Prix,PIA,MEDIUM,5.0,1
2024,Saudi Arabian Grand Prix,RIC,MEDIUM,15.0,1
2024,Saudi Arabian Grand Prix,RUS,MEDIUM,7.0,1
2024,Saudi Arabian Grand Prix,SAR,MEDIUM,18.0,1
2024,Saudi Arabian Grand Prix,STR,MEDIUM,9.0,1
2024,Saudi Arabian Grand Prix,TSU,MEDIUM,10.0,1
2024,Saudi Arabian Grand Prix,VER,MEDIUM,1.0,1
2024,Saudi Arabian Grand Prix,ZHO,MEDIUM,19.0,1
2024,São Paulo Grand Prix,ALO,INTERMEDIATE,8.0,1
2024,São Paulo Grand Prix,BEA,INTERMEDIATE,13.0,1
2024,São Paulo Grand Prix,BOT,INTERMEDIATE,15.0,1
2024,São Paulo Grand Prix,COL,INTERMEDIATE,12.0,1
2024,São Paulo Grand Prix,GAS,INTERMEDIATE,9.0,1
2024,São Paulo Grand Prix,HAM,INTERMEDIATE,10.0,1
2024,São Paulo Grand Prix,HUL,INTERMEDIATE,14.0,1
2024,São Paulo Grand Prix,LAW,INTERMEDIATE,6.0,1
2024,São Paulo Grand Prix,LEC,INTERMEDIATE,5.0,1
2024,São Paulo Grand Prix,NOR,INTERMEDIATE,2.0,1
2024,São Paulo Grand Prix,OCO,INTERMEDIATE,4.0,1
2024,São Paulo Grand Prix,PER,INTERMEDIATE,18.0,1
2024,São Paulo Grand Prix,PIA,INTERMEDIATE,7.0,1
2024,São Paulo Grand Prix,RUS,INTERMEDIATE,1.0,1
2024,São Paulo Grand Prix,SAI,INTERMEDIATE,17.0,1
2024,São Paulo Grand Prix,TSU,INTERMEDIATE,3.0,1
2024,São Paulo Grand Prix,VER,INTERMEDIATE,11.0,1
2024,São Paulo Grand Prix,ZHO,INTERMEDIATE,16.0,1
2024,Singapore Grand Prix,ALB,MEDIUM,15.0,1
2024,Singapore Grand Prix,ALO,MEDIUM,7.0,1
2024,Singapore Grand Prix,BOT,HARD,19.0,1
2024,Singapore Grand Prix,COL,MEDIUM,9.0,1
2024,Singapore Grand Prix,GAS,MEDIUM,17.0,1
2024,Singapore Grand Prix,HAM,SOFT,3.0,1
2024,Singapore Grand Prix,HUL,MEDIUM,6.0,1
2024,Singapore Grand Prix,LEC,MEDIUM,8.0,1
2024,Singapore Grand Prix,MAG,HARD,14.0,1
2024,Singapore Grand Prix,NOR,MEDIUM,1.0,1
2024,Singapore Grand Prix,OCO,MEDIUM,13.0,1
2024,Singapore Grand Prix,PER,MEDIUM,10.0,1
2024,Singapore Grand Prix,PIA,MEDIUM,5.0,1
2024,Singapore Grand Prix,RIC,SOFT,16.0,1
2024,Singapore Grand Prix,RUS,MEDIUM,4.0,1
2024,Singapore Grand Prix,SAI,MEDIUM,12.0,1
2024,Singapore Grand Prix,STR,HARD,18.0,1
2024,Singapore Grand Prix,TSU,MEDIUM,11.0,1
2024,Singapore Grand Prix,VER,MEDIUM,2.0,1
2024,Singapore Grand Prix,ZHO,HARD,20.0,1
2024,Spanish Grand Prix,ALB,MEDIUM,20.0,1
2024,Spanish Grand Prix,ALO,SOFT,12.0,1
2024,Spanish Grand Prix,BOT,SOFT,14.0,1
2024,Spanish Grand Prix,GAS,SOFT,7.0,1
2024,Spanish Grand Prix,HAM,SOFT,4.0,1
2024,Spanish Grand Prix,HUL,SOFT,10.0,1
2024,Spanish Grand Prix,LEC,SOFT,5.0,1
2024,Spanish Grand Prix,MAG,SOFT,16.0,1
2024,Spanish Grand Prix,NOR,SOFT,3.0,1
2024,Spanish Grand Prix,OCO,SOFT,9.0,1
2024,Spanish Grand Prix,PER,SOFT,11.0,1
2024,Spanish Grand Prix,PIA,SOFT,8.0,1
2024,Spanish Grand Prix,RIC,SOFT,19.0,1
2024,Spanish Grand Prix,RUS,SOFT,1.0,1
2024,Spanish Grand Prix,SAI,SOFT,6.0,1
2024,Spanish Grand Prix,SAR,SOFT,18.0,1
2024,Spanish Grand Prix,STR,SOFT,13.0,1
2024,Spanish Grand Prix,TSU,SOFT,15.0,1
2024,Spanish Grand Prix,VER,SOFT,2.0,1
2024,Spanish Grand Prix,ZHO,SOFT,17.0,1
2024,United States Grand Prix,ALB,MEDIUM,18.0,1
2024,United States Grand Prix,ALO,MEDIUM,10.0,1
2024,United States Grand Prix,BOT,MEDIUM,17.0,1
2024,United States Grand Prix,COL,HARD,16.0,1
2024,United States Grand Prix,GAS,MEDIUM,6.0,1
2024,United States Grand Prix,HAM,HARD,12.0,1
2024,United States Grand Prix,HUL,MEDIUM,11.0,1
2024,United States Grand Prix,LAW,HARD,14.0,1
2024,United States Grand Prix,LEC,MEDIUM,1.0,1
2024,United States Grand Prix,MAG,MEDIUM,7.0,1
2024,United States Grand Prix,NOR,MEDIUM,4.0,1
2024,United States Grand Prix,OCO,MEDIUM,20.0,1
2024,United States Grand Prix,PER,MEDIUM,9.0,1
2024,United States Grand Prix,PIA,MEDIUM,5.0,1
2024,United States Grand Prix,RUS,HARD,19.0,1
2024,United States Grand Prix,SAI,MEDIUM,3.0,1
2024,United States Grand Prix,STR,HARD,13.0,1
2024,United States Grand Prix,TSU,MEDIUM,8.0,1
2024,United States Grand Prix,VER,MEDIUM,2.0,1
2024,United States Grand Prix,ZHO,MEDIUM,15.0,1
2025,Abu Dhabi Grand Prix,ALB,SOFT,15.0,1
2025,Abu Dhabi Grand Prix,ALO,MEDIUM,5.0,1
2025,Abu Dhabi Grand Prix,ANT,HARD,17.0,1
2025,Abu Dhabi Grand Prix,BEA,MEDIUM,12.0,1
2025,Abu Dhabi Grand Prix,BOR,MEDIUM,7.0,1
