RaceYear,RaceName,Driver,strategy_sequence,n_stints,starting_compound,final_compound,first_stint_laps,total_laps_in_stints
2020,Tuscan Grand Prix,GIO,SOFT,1,SOFT,SOFT,6,6
2020,Tuscan Grand Prix,GRO,MEDIUM -> HARD -> SOFT -> HARD -> SOFT -> SOFT,6,MEDIUM,SOFT,7,59
2020,Tuscan Grand Prix,HAM,SOFT -> SOFT -> MEDIUM -> HARD -> MEDIUM -> SOFT,6,SOFT,SOFT,7,59
2020,Tuscan Grand Prix,KVY,MEDIUM -> MEDIUM -> SOFT -> MEDIUM -> SOFT -> SOFT,6,MEDIUM,SOFT,7,59
2020,Tuscan Grand Prix,LAT,MEDIUM,1,MEDIUM,MEDIUM,7,7
2020,Tuscan Grand Prix,LEC,SOFT -> SOFT -> SOFT -> HARD -> MEDIUM -> SOFT,6,SOFT,SOFT,7,59
2020,Tuscan Grand Prix,MAG,SOFT,1,SOFT,SOFT,6,6
2020,Tuscan Grand Prix,NOR,SOFT -> SOFT -> SOFT -> MEDIUM -> SOFT -> SOFT,6,SOFT,SOFT,7,59
2020,Tuscan Grand Prix,OCO,SOFT -> SOFT,2,SOFT,SOFT,7,8
2020,Tuscan Grand Prix,PER,SOFT -> SOFT -> SOFT -> MEDIUM -> SOFT -> SOFT,6,SOFT,SOFT,7,59
2020,Tuscan Grand Prix,RAI,MEDIUM -> MEDIUM -> MEDIUM -> MEDIUM -> HARD -> SOFT -> SOFT,7,MEDIUM,SOFT,1,59
2020,Tuscan Grand Prix,RIC,SOFT -> SOFT -> SOFT -> MEDIUM -> SOFT -> SOFT,6,SOFT,SOFT,7,59
2020,Tuscan Grand Prix,RUS,MEDIUM -> MEDIUM -> MEDIUM -> HARD -> SOFT -> SOFT,6,MEDIUM,SOFT,7,59
2020,Tuscan Grand Prix,SAI,SOFT,1,SOFT,SOFT,6,6
2020,Tuscan Grand Prix,STR,SOFT -> SOFT -> SOFT -> MEDIUM,4,SOFT,MEDIUM,7,43
2020,Tuscan Grand Prix,VER,SOFT,1,SOFT,SOFT,1,1
2020,Tuscan Grand Prix,VET,SOFT -> MEDIUM -> MEDIUM -> SOFT -> HARD -> SOFT -> SOFT,7,SOFT,SOFT,1,59
2021,Abu Dhabi Grand Prix,ALO,HARD -> MEDIUM,2,HARD,MEDIUM,36,58
2021,Abu Dhabi Grand Prix,BOT,MEDIUM -> HARD,2,MEDIUM,HARD,30,58
2021,Abu Dhabi Grand Prix,GAS,HARD -> MEDIUM -> SOFT,3,HARD,SOFT,36,58
2021,Abu Dhabi Grand Prix,GIO,MEDIUM -> HARD,2,MEDIUM,HARD,17,34
2021,Abu Dhabi Grand Prix,HAM,MEDIUM -> HARD,2,MEDIUM,HARD,14,58
2021,Abu Dhabi Grand Prix,LAT,MEDIUM -> HARD,2,MEDIUM,HARD,28,51
2021,Abu Dhabi Grand Prix,LEC,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,15,58
2021,Abu Dhabi Grand Prix,MSC,SOFT -> HARD -> SOFT,3,SOFT,SOFT,10,57
2021,Abu Dhabi Grand Prix,NOR,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,17,58
2021,Abu Dhabi Grand Prix,OCO,SOFT -> HARD,2,SOFT,HARD,15,58
2021,Abu Dhabi Grand Prix,PER,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,21,55
2021,Abu Dhabi Grand Prix,RAI,MEDIUM -> HARD,2,MEDIUM,HARD,21,25
2021,Abu Dhabi Grand Prix,RIC,SOFT -> HARD -> SOFT,3,SOFT,SOFT,18,57
2021,Abu Dhabi Grand Prix,RUS,MEDIUM,1,MEDIUM,MEDIUM,26,26
2021,Abu Dhabi Grand Prix,SAI,SOFT -> HARD,2,SOFT,HARD,19,58
2021,Abu Dhabi Grand Prix,STR,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,21,57
2021,Abu Dhabi Grand Prix,TSU,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,23,58
2021,Abu Dhabi Grand Prix,VER,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,13,58
2021,Abu Dhabi Grand Prix,VET,MEDIUM -> HARD,2,MEDIUM,HARD,23,58
2021,Austrian Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,32,70
2021,Austrian Grand Prix,BOT,MEDIUM -> HARD,2,MEDIUM,HARD,30,71
2021,Austrian Grand Prix,GAS,SOFT -> HARD -> HARD,3,SOFT,HARD,13,71
2021,Austrian Grand Prix,GIO,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,1,70
2021,Austrian Grand Prix,HAM,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,31,71
2021,Austrian Grand Prix,LAT,MEDIUM -> HARD,2,MEDIUM,HARD,33,70
2021,Austrian Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,34,71
2021,Austrian Grand Prix,MAZ,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,27,69
2021,Austrian Grand Prix,MSC,MEDIUM -> HARD,2,MEDIUM,HARD,34,69
2021,Austrian Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,30,71
2021,Austrian Grand Prix,OCO,MEDIUM,1,MEDIUM,MEDIUM,1,1
2021,Austrian Grand Prix,PER,MEDIUM -> HARD,2,MEDIUM,HARD,32,71
2021,Austrian Grand Prix,RAI,HARD -> MEDIUM,2,HARD,MEDIUM,37,70
2021,Austrian Grand Prix,RIC,MEDIUM -> HARD,2,MEDIUM,HARD,29,71
2021,Austrian Grand Prix,RUS,MEDIUM -> HARD,2,MEDIUM,HARD,30,70
2021,Austrian Grand Prix,SAI,HARD -> MEDIUM,2,HARD,MEDIUM,48,71
2021,Austrian Grand Prix,STR,SOFT -> HARD -> HARD,3,SOFT,HARD,14,70
2021,Austrian Grand Prix,TSU,SOFT -> HARD -> HARD,3,SOFT,HARD,12,70
2021,Austrian Grand Prix,VER,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,32,71
2021,Austrian Grand Prix,VET,SOFT -> HARD -> HARD,3,SOFT,HARD,17,70
2021,Azerbaijan Grand Prix,ALO,SOFT -> HARD -> SOFT -> SOFT -> SOFT,5,SOFT,SOFT,7,51
2021,Azerbaijan Grand Prix,BOT,SOFT -> HARD -> SOFT -> SOFT,4,SOFT,SOFT,11,51
2021,Azerbaijan Grand Prix,GAS,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,11,51
2021,Azerbaijan Grand Prix,GIO,SOFT -> HARD -> HARD -> HARD -> SOFT,5,SOFT,SOFT,2,51
2021,Azerbaijan Grand Prix,HAM,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,11,51
2021,Azerbaijan Grand Prix,LAT,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,9,51
2021,Azerbaijan Grand Prix,LEC,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,9,51
2021,Azerbaijan Grand Prix,MAZ,SOFT -> HARD -> SOFT -> SOFT -> SOFT -> SOFT -> SOFT,7,SOFT,SOFT,9,51
2021,Azerbaijan Grand Prix,MSC,SOFT -> HARD -> SOFT -> SOFT -> SOFT -> SOFT,6,SOFT,SOFT,8,51
2021,Azerbaijan Grand Prix,NOR,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,7,51
2021,Azerbaijan Grand Prix,OCO,SOFT,1,SOFT,SOFT,3,3
2021,Azerbaijan Grand Prix,PER,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,13,51
2021,Azerbaijan Grand Prix,RAI,MEDIUM -> HARD -> HARD -> SOFT,4,MEDIUM,SOFT,13,51
2021,Azerbaijan Grand Prix,RIC,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,11,51
2021,Azerbaijan Grand Prix,RUS,MEDIUM -> HARD -> HARD -> SOFT,4,MEDIUM,SOFT,1,48
2021,Azerbaijan Grand Prix,SAI,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,10,51
2021,Azerbaijan Grand Prix,STR,HARD,1,HARD,HARD,30,30
2021,Azerbaijan Grand Prix,TSU,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,9,51
2021,Azerbaijan Grand Prix,VER,SOFT -> HARD,2,SOFT,HARD,12,46
2021,Azerbaijan Grand Prix,VET,SOFT -> HARD -> HARD -> SOFT,4,SOFT,SOFT,18,51
2021,Bahrain Grand Prix,ALO,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,11,32
2021,Bahrain Grand Prix,BOT,MEDIUM -> HARD -> HARD -> MEDIUM,4,MEDIUM,MEDIUM,16,56
2021,Bahrain Grand Prix,GAS,MEDIUM -> HARD -> MEDIUM -> HARD,4,MEDIUM,HARD,4,52
2021,Bahrain Grand Prix,GIO,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,12,55
2021,Bahrain Grand Prix,HAM,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,13,56
2021,Bahrain Grand Prix,LAT,SOFT -> MEDIUM -> MEDIUM,3,SOFT,MEDIUM,14,51
2021,Bahrain Grand Prix,LEC,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,12,56
2021,Bahrain Grand Prix,MAZ,MEDIUM,1,MEDIUM,MEDIUM,1,1
2021,Bahrain Grand Prix,MSC,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,14,55
2021,Bahrain Grand Prix,NOR,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,12,56
2021,Bahrain Grand Prix,OCO,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,13,55
2021,Bahrain Grand Prix,PER,MEDIUM -> MEDIUM -> HARD -> MEDIUM,4,MEDIUM,MEDIUM,2,56
2021,Bahrain Grand Prix,RAI,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,13,56
2021,Bahrain Grand Prix,RIC,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,13,56
2021,Bahrain Grand Prix,RUS,SOFT -> MEDIUM -> MEDIUM,3,SOFT,MEDIUM,13,55
2021,Bahrain Grand Prix,SAI,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,15,56
2021,Bahrain Grand Prix,STR,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,12,56
2021,Bahrain Grand Prix,TSU,MEDIUM -> HARD -> HARD,3,MEDIUM,HARD,15,56
2021,Bahrain Grand Prix,VER,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,17,56
2021,Bahrain Grand Prix,VET,MEDIUM -> HARD,2,MEDIUM,HARD,24,55
2021,Belgian Grand Prix,ALO,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,BOT,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,GAS,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,GIO,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,HAM,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,LAT,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,LEC,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,MAZ,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,MSC,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,NOR,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,OCO,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,PER,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,RAI,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,RIC,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,RUS,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,SAI,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,STR,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,TSU,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,VER,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,Belgian Grand Prix,VET,UNKNOWN,1,UNKNOWN,UNKNOWN,3,3
2021,British Grand Prix,ALO,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,BOT,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,GAS,MEDIUM -> MEDIUM -> HARD -> SOFT,4,MEDIUM,SOFT,2,52
2021,British Grand Prix,GIO,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,51
2021,British Grand Prix,HAM,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,LAT,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,51
2021,British Grand Prix,LEC,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,MAZ,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,51
2021,British Grand Prix,MSC,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,51
2021,British Grand Prix,NOR,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,OCO,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,PER,HARD -> HARD -> MEDIUM -> MEDIUM -> SOFT,5,HARD,SOFT,2,51
2021,British Grand Prix,RAI,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,51
2021,British Grand Prix,RIC,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,RUS,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,51
2021,British Grand Prix,SAI,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,STR,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,TSU,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,52
2021,British Grand Prix,VER,MEDIUM,1,MEDIUM,MEDIUM,1,1
2021,British Grand Prix,VET,MEDIUM -> MEDIUM -> HARD,3,MEDIUM,HARD,2,40
2021,Dutch Grand Prix,ALO,SOFT -> MEDIUM,2,SOFT,MEDIUM,33,71
2021,Dutch Grand Prix,BOT,SOFT -> MEDIUM -> SOFT,3,SOFT,SOFT,31,72
2021,Dutch Grand Prix,GAS,SOFT -> MEDIUM,2,SOFT,MEDIUM,24,71
2021,Dutch Grand Prix,GIO,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,27,70
2021,Dutch Grand Prix,HAM,SOFT -> MEDIUM -> MEDIUM -> SOFT,4,SOFT,SOFT,20,72
2021,Dutch Grand Prix,KUB,MEDIUM -> HARD,2,MEDIUM,HARD,40,70
2021,Dutch Grand Prix,LAT,MEDIUM -> HARD,2,MEDIUM,HARD,23,70
2021,Dutch Grand Prix,LEC,SOFT -> HARD,2,SOFT,HARD,34,71
2021,Dutch Grand Prix,MAZ,MEDIUM -> HARD,2,MEDIUM,HARD,33,41
2021,Dutch Grand Prix,MSC,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,4,69
2021,Dutch Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,42,71
2021,Dutch Grand Prix,OCO,SOFT -> MEDIUM,2,SOFT,MEDIUM,31,71
2021,Dutch Grand Prix,PER,HARD -> MEDIUM -> SOFT,3,HARD,SOFT,8,71
2021,Dutch Grand Prix,RIC,SOFT -> HARD,2,SOFT,HARD,30,71
2021,Dutch Grand Prix,RUS,MEDIUM -> HARD -> SOFT,3,MEDIUM,SOFT,27,69
2021,Dutch Grand Prix,SAI,SOFT -> HARD,2,SOFT,HARD,31,71
2021,Dutch Grand Prix,STR,SOFT -> HARD,2,SOFT,HARD,27,70
2021,Dutch Grand Prix,TSU,SOFT -> MEDIUM,2,SOFT,MEDIUM,31,48
2021,Dutch Grand Prix,VER,SOFT -> MEDIUM -> HARD,3,SOFT,HARD,21,72
2021,Dutch Grand Prix,VET,SOFT -> HARD -> MEDIUM,3,SOFT,MEDIUM,10,70
2021,Emilia Romagna Grand Prix,ALO,INTERMEDIATE -> MEDIUM -> MEDIUM -> MEDIUM,4,INTERMEDIATE,MEDIUM,28,63
2021,Emilia Romagna Grand Prix,BOT,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,28,31
2021,Emilia Romagna Grand Prix,GAS,WET -> INTERMEDIATE -> MEDIUM -> MEDIUM -> MEDIUM,5,WET,MEDIUM,14,63
2021,Emilia Romagna Grand Prix,GIO,INTERMEDIATE -> MEDIUM -> MEDIUM -> MEDIUM -> MEDIUM,5,INTERMEDIATE,MEDIUM,27,62
2021,Emilia Romagna Grand Prix,HAM,INTERMEDIATE -> MEDIUM -> MEDIUM -> MEDIUM -> MEDIUM,5,INTERMEDIATE,MEDIUM,28,63
2021,Emilia Romagna Grand Prix,LAT,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,1,1
2021,Emilia Romagna Grand Prix,LEC,INTERMEDIATE -> MEDIUM -> MEDIUM,3,INTERMEDIATE,MEDIUM,28,63
2021,Emilia Romagna Grand Prix,MAZ,WET -> INTERMEDIATE -> SOFT -> MEDIUM -> MEDIUM,5,WET,MEDIUM,12,61
2021,Emilia Romagna Grand Prix,MSC,WET -> INTERMEDIATE -> SOFT -> MEDIUM -> MEDIUM,5,WET,MEDIUM,5,61
2021,Emilia Romagna Grand Prix,NOR,INTERMEDIATE -> MEDIUM -> SOFT,3,INTERMEDIATE,SOFT,28,63
2021,Emilia Romagna Grand Prix,OCO,WET -> INTERMEDIATE -> MEDIUM -> SOFT -> MEDIUM -> MEDIUM,6,WET,MEDIUM,1,63
2021,Emilia Romagna Grand Prix,PER,INTERMEDIATE -> MEDIUM -> SOFT,3,INTERMEDIATE,SOFT,28,63
2021,Emilia Romagna Grand Prix,RAI,INTERMEDIATE -> MEDIUM -> MEDIUM -> MEDIUM,4,INTERMEDIATE,MEDIUM,26,63
2021,Emilia Romagna Grand Prix,RIC,INTERMEDIATE -> MEDIUM -> SOFT,3,INTERMEDIATE,SOFT,27,63
2021,Emilia Romagna Grand Prix,RUS,INTERMEDIATE -> MEDIUM,2,INTERMEDIATE,MEDIUM,26,31
2021,Emilia Romagna Grand Prix,SAI,INTERMEDIATE -> MEDIUM -> MEDIUM,3,INTERMEDIATE,MEDIUM,27,63
2021,Emilia Romagna Grand Prix,STR,INTERMEDIATE -> MEDIUM -> MEDIUM -> MEDIUM,4,INTERMEDIATE,MEDIUM,27,63
2021,Emilia Romagna Grand Prix,TSU,INTERMEDIATE -> MEDIUM -> SOFT -> SOFT,4,INTERMEDIATE,SOFT,25,63
2021,Emilia Romagna Grand Prix,VER,INTERMEDIATE -> MEDIUM -> MEDIUM,3,INTERMEDIATE,MEDIUM,27,63
2021,Emilia Romagna Grand Prix,VET,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> MEDIUM -> SOFT -> SOFT,6,INTERMEDIATE,SOFT,3,61
2021,French Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,18,53
2021,French Grand Prix,BOT,MEDIUM -> HARD,2,MEDIUM,HARD,17,53
2021,French Grand Prix,GAS,MEDIUM -> HARD,2,MEDIUM,HARD,17,53
2021,French Grand Prix,GIO,HARD -> MEDIUM,2,HARD,MEDIUM,28,52
2021,French Grand Prix,HAM,MEDIUM -> HARD,2,MEDIUM,HARD,19,53
2021,French Grand Prix,LAT,MEDIUM -> HARD,2,MEDIUM,HARD,18,52
2021,French Grand Prix,LEC,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,14,52
2021,French Grand Prix,MAZ,HARD -> MEDIUM,2,HARD,MEDIUM,31,52
2021,French Grand Prix,MSC,MEDIUM -> HARD,2,MEDIUM,HARD,15,52
2021,French Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,24,53
2021,French Grand Prix,OCO,HARD -> MEDIUM,2,HARD,MEDIUM,28,52
2021,French Grand Prix,PER,MEDIUM -> HARD,2,MEDIUM,HARD,24,53
2021,French Grand Prix,RAI,HARD -> MEDIUM,2,HARD,MEDIUM,33,52
2021,French Grand Prix,RIC,MEDIUM -> HARD,2,MEDIUM,HARD,16,53
2021,French Grand Prix,RUS,MEDIUM -> HARD,2,MEDIUM,HARD,17,52
2021,French Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,17,53
2021,French Grand Prix,STR,HARD -> SOFT,2,HARD,SOFT,34,53
2021,French Grand Prix,TSU,MEDIUM -> HARD,2,MEDIUM,HARD,15,52
2021,French Grand Prix,VER,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,18,53
2021,French Grand Prix,VET,HARD -> MEDIUM,2,HARD,MEDIUM,37,53
2021,Hungarian Grand Prix,ALO,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD,4,INTERMEDIATE,HARD,2,70
2021,Hungarian Grand Prix,BOT,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,1,1
2021,Hungarian Grand Prix,GAS,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD -> SOFT,5,INTERMEDIATE,SOFT,2,70
2021,Hungarian Grand Prix,GIO,MEDIUM -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> MEDIUM -> HARD,6,MEDIUM,HARD,1,69
2021,Hungarian Grand Prix,HAM,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD -> MEDIUM,5,INTERMEDIATE,MEDIUM,2,70
2021,Hungarian Grand Prix,LAT,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD,4,INTERMEDIATE,HARD,2,70
2021,Hungarian Grand Prix,LEC,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,1,1
2021,Hungarian Grand Prix,MAZ,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE,3,INTERMEDIATE,INTERMEDIATE,1,3
2021,Hungarian Grand Prix,MSC,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD,4,INTERMEDIATE,HARD,2,69
2021,Hungarian Grand Prix,NOR,INTERMEDIATE -> INTERMEDIATE,2,INTERMEDIATE,INTERMEDIATE,1,2
2021,Hungarian Grand Prix,OCO,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD,4,INTERMEDIATE,HARD,2,70
2021,Hungarian Grand Prix,PER,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,1,1
2021,Hungarian Grand Prix,RAI,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD -> SOFT,5,INTERMEDIATE,SOFT,2,69
2021,Hungarian Grand Prix,RIC,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD,4,INTERMEDIATE,HARD,2,69
2021,Hungarian Grand Prix,RUS,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD,4,INTERMEDIATE,HARD,2,70
2021,Hungarian Grand Prix,SAI,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD,4,INTERMEDIATE,HARD,2,70
2021,Hungarian Grand Prix,STR,INTERMEDIATE,1,INTERMEDIATE,INTERMEDIATE,1,1
2021,Hungarian Grand Prix,TSU,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD,4,INTERMEDIATE,HARD,2,70
2021,Hungarian Grand Prix,VER,INTERMEDIATE -> INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD -> MEDIUM,6,INTERMEDIATE,MEDIUM,1,70
2021,Hungarian Grand Prix,VET,INTERMEDIATE -> INTERMEDIATE -> MEDIUM -> HARD,4,INTERMEDIATE,HARD,2,70
2021,Italian Grand Prix,ALO,MEDIUM -> HARD,2,MEDIUM,HARD,25,53
2021,Italian Grand Prix,BOT,HARD -> MEDIUM,2,HARD,MEDIUM,26,53
2021,Italian Grand Prix,GAS,HARD,1,HARD,HARD,3,3
2021,Italian Grand Prix,GIO,MEDIUM -> HARD -> MEDIUM,3,MEDIUM,MEDIUM,1,53
2021,Italian Grand Prix,HAM,HARD,1,HARD,HARD,25,25
2021,Italian Grand Prix,KUB,HARD -> MEDIUM,2,HARD,MEDIUM,26,53
2021,Italian Grand Prix,LAT,MEDIUM -> HARD,2,MEDIUM,HARD,23,53
2021,Italian Grand Prix,LEC,MEDIUM -> HARD,2,MEDIUM,HARD,26,53
2021,Italian Grand Prix,MAZ,MEDIUM -> SOFT -> HARD -> SOFT,4,MEDIUM,SOFT,24,42
2021,Italian Grand Prix,MSC,MEDIUM -> HARD,2,MEDIUM,HARD,23,53
2021,Italian Grand Prix,NOR,MEDIUM -> HARD,2,MEDIUM,HARD,24,53
2021,Italian Grand Prix,OCO,MEDIUM -> HARD,2,MEDIUM,HARD,26,53
2021,Italian Grand Prix,PER,MEDIUM -> HARD,2,MEDIUM,HARD,26,53
2021,Italian Grand Prix,RIC,MEDIUM -> HARD,2,MEDIUM,HARD,22,53
2021,Italian Grand Prix,RUS,MEDIUM -> HARD,2,MEDIUM,HARD,26,53
2021,Italian Grand Prix,SAI,MEDIUM -> HARD,2,MEDIUM,HARD,26,53
2021,Italian Grand Prix,STR,MEDIUM -> HARD,2,MEDIUM,HARD,25,53
2021,Italian Grand Prix,VER,MEDIUM -> HARD,2,MEDIUM,HARD,23,26
