RaceYear,RaceName,Driver,Stint,Compound,stint_laps,first_lap,last_lap
2020,Turkish Grand Prix,HAM,1,WET,8,1,8
2020,Turkish Grand Prix,HAM,2,INTERMEDIATE,50,9,58
2020,Turkish Grand Prix,KVY,1,WET,8,1,8
2020,Turkish Grand Prix,KVY,2,INTERMEDIATE,49,9,57
2020,Turkish Grand Prix,LAT,1,INTERMEDIATE,8,1,8
2020,Turkish Grand Prix,LAT,2,INTERMEDIATE,30,9,38
2020,Turkish Grand Prix,LAT,3,INTERMEDIATE,1,39,39
2020,Turkish Grand Prix,LEC,1,WET,6,1,6
2020,Turkish Grand Prix,LEC,2,INTERMEDIATE,24,7,30
2020,Turkish Grand Prix,LEC,3,INTERMEDIATE,28,31,58
2020,Turkish Grand Prix,MAG,1,WET,8,1,8
2020,Turkish Grand Prix,MAG,2,INTERMEDIATE,26,9,34
2020,Turkish Grand Prix,MAG,3,INTERMEDIATE,21,35,55
2020,Turkish Grand Prix,NOR,1,WET,9,1,9
2020,Turkish Grand Prix,NOR,2,INTERMEDIATE,27,10,36
2020,Turkish Grand Prix,NOR,3,INTERMEDIATE,22,37,58
2020,Turkish Grand Prix,OCO,1,WET,1,1,1
2020,Turkish Grand Prix,OCO,2,WET,9,2,10
2020,Turkish Grand Prix,OCO,3,INTERMEDIATE,47,11,57
2020,Turkish Grand Prix,PER,1,WET,10,1,10
2020,Turkish Grand Prix,PER,2,INTERMEDIATE,48,11,58
2020,Turkish Grand Prix,RAI,1,WET,8,1,8
2020,Turkish Grand Prix,RAI,2,INTERMEDIATE,22,9,30
2020,Turkish Grand Prix,RAI,3,INTERMEDIATE,20,31,50
2020,Turkish Grand Prix,RAI,4,INTERMEDIATE,7,51,57
2020,Turkish Grand Prix,RIC,1,WET,10,1,10
2020,Turkish Grand Prix,RIC,2,INTERMEDIATE,22,11,32
2020,Turkish Grand Prix,RIC,3,INTERMEDIATE,26,33,58
2020,Turkish Grand Prix,RUS,1,INTERMEDIATE,32,1,32
2020,Turkish Grand Prix,RUS,2,INTERMEDIATE,10,33,42
2020,Turkish Grand Prix,RUS,3,INTERMEDIATE,15,43,57
2020,Turkish Grand Prix,SAI,1,WET,10,1,10
2020,Turkish Grand Prix,SAI,2,INTERMEDIATE,23,11,33
2020,Turkish Grand Prix,SAI,3,INTERMEDIATE,25,34,58
2020,Turkish Grand Prix,STR,1,WET,9,1,9
2020,Turkish Grand Prix,STR,2,INTERMEDIATE,27,10,36
2020,Turkish Grand Prix,STR,3,INTERMEDIATE,22,37,58
2020,Turkish Grand Prix,VER,1,WET,11,1,11
2020,Turkish Grand Prix,VER,2,INTERMEDIATE,7,12,18
2020,Turkish Grand Prix,VER,3,INTERMEDIATE,25,19,43
2020,Turkish Grand Prix,VER,4,INTERMEDIATE,15,44,58
2020,Turkish Grand Prix,VET,1,WET,8,1,8
2020,Turkish Grand Prix,VET,2,INTERMEDIATE,25,9,33
2020,Turkish Grand Prix,VET,3,INTERMEDIATE,25,34,58
2020,Tuscan Grand Prix,ALB,1,SOFT,7,1,7
2020,Tuscan Grand Prix,ALB,2,SOFT,1,8,8
2020,Tuscan Grand Prix,ALB,3,SOFT,24,9,32
2020,Tuscan Grand Prix,ALB,4,MEDIUM,11,33,43
2020,Tuscan Grand Prix,ALB,5,SOFT,2,44,45
2020,Tuscan Grand Prix,ALB,6,SOFT,14,46,59
2020,Tuscan Grand Prix,BOT,1,SOFT,7,1,7
2020,Tuscan Grand Prix,BOT,2,SOFT,1,8,8
2020,Tuscan Grand Prix,BOT,3,MEDIUM,23,9,31
2020,Tuscan Grand Prix,BOT,4,HARD,12,32,43
2020,Tuscan Grand Prix,BOT,5,MEDIUM,2,44,45
2020,Tuscan Grand Prix,BOT,6,SOFT,14,46,59
2020,Tuscan Grand Prix,GAS,1,SOFT,1,1,1
2020,Tuscan Grand Prix,GIO,1,SOFT,6,1,6
2020,Tuscan Grand Prix,GRO,1,MEDIUM,7,1,7
2020,Tuscan Grand Prix,GRO,2,HARD,1,8,8
2020,Tuscan Grand Prix,GRO,3,SOFT,20,9,28
2020,Tuscan Grand Prix,GRO,4,HARD,14,29,42
2020,Tuscan Grand Prix,GRO,5,SOFT,2,43,44
2020,Tuscan Grand Prix,GRO,6,SOFT,15,45,59
2020,Tuscan Grand Prix,HAM,1,SOFT,7,1,7
2020,Tuscan Grand Prix,HAM,2,SOFT,1,8,8
2020,Tuscan Grand Prix,HAM,3,MEDIUM,24,9,32
2020,Tuscan Grand Prix,HAM,4,HARD,12,33,44
2020,Tuscan Grand Prix,HAM,5,MEDIUM,1,45,45
2020,Tuscan Grand Prix,HAM,6,SOFT,14,46,59
2020,Tuscan Grand Prix,KVY,1,MEDIUM,7,1,7
2020,Tuscan Grand Prix,KVY,2,MEDIUM,1,8,8
2020,Tuscan Grand Prix,KVY,3,SOFT,21,9,29
2020,Tuscan Grand Prix,KVY,4,MEDIUM,14,30,43
2020,Tuscan Grand Prix,KVY,5,SOFT,2,44,45
2020,Tuscan Grand Prix,KVY,6,SOFT,14,46,59
2020,Tuscan Grand Prix,LAT,1,MEDIUM,7,1,7
2020,Tuscan Grand Prix,LEC,1,SOFT,7,1,7
2020,Tuscan Grand Prix,LEC,2,SOFT,1,8,8
2020,Tuscan Grand Prix,LEC,3,SOFT,13,9,21
2020,Tuscan Grand Prix,LEC,4,HARD,16,22,37
2020,Tuscan Grand Prix,LEC,5,MEDIUM,8,38,45
2020,Tuscan Grand Prix,LEC,6,SOFT,14,46,59
2020,Tuscan Grand Prix,MAG,1,SOFT,6,1,6
2020,Tuscan Grand Prix,NOR,1,SOFT,7,1,7
2020,Tuscan Grand Prix,NOR,2,SOFT,1,8,8
2020,Tuscan Grand Prix,NOR,3,SOFT,21,9,29
2020,Tuscan Grand Prix,NOR,4,MEDIUM,14,30,43
2020,Tuscan Grand Prix,NOR,5,SOFT,2,44,45
2020,Tuscan Grand Prix,NOR,6,SOFT,14,46,59
2020,Tuscan Grand Prix,OCO,1,SOFT,7,1,7
2020,Tuscan Grand Prix,OCO,2,SOFT,1,8,8
2020,Tuscan Grand Prix,PER,1,SOFT,7,1,7
2020,Tuscan Grand Prix,PER,2,SOFT,1,8,8
2020,Tuscan Grand Prix,PER,3,SOFT,20,9,28
2020,Tuscan Grand Prix,PER,4,MEDIUM,15,29,43
2020,Tuscan Grand Prix,PER,5,SOFT,2,44,45
2020,Tuscan Grand Prix,PER,6,SOFT,14,46,59
2020,Tuscan Grand Prix,RAI,1,MEDIUM,1,1,1
2020,Tuscan Grand Prix,RAI,2,MEDIUM,6,2,7
2020,Tuscan Grand Prix,RAI,3,MEDIUM,1,8,8
2020,Tuscan Grand Prix,RAI,4,MEDIUM,19,9,27
2020,Tuscan Grand Prix,RAI,5,HARD,15,28,42
2020,Tuscan Grand Prix,RAI,6,SOFT,2,43,44
2020,Tuscan Grand Prix,RAI,7,SOFT,15,45,59
2020,Tuscan Grand Prix,RIC,1,SOFT,7,1,7
2020,Tuscan Grand Prix,RIC,2,SOFT,1,8,8
2020,Tuscan Grand Prix,RIC,3,SOFT,19,9,27
2020,Tuscan Grand Prix,RIC,4,MEDIUM,16,28,43
2020,Tuscan Grand Prix,RIC,5,SOFT,2,44,45
2020,Tuscan Grand Prix,RIC,6,SOFT,14,46,59
2020,Tuscan Grand Prix,RUS,1,MEDIUM,7,1,7
2020,Tuscan Grand Prix,RUS,2,MEDIUM,1,8,8
2020,Tuscan Grand Prix,RUS,3,MEDIUM,21,9,29
2020,Tuscan Grand Prix,RUS,4,HARD,14,30,43
2020,Tuscan Grand Prix,RUS,5,SOFT,2,44,45
2020,Tuscan Grand Prix,RUS,6,SOFT,14,46,59
2020,Tuscan Grand Prix,SAI,1,SOFT,6,1,6
2020,Tuscan Grand Prix,STR,1,SOFT,7,1,7
2020,Tuscan Grand Prix,STR,2,SOFT,1,8,8
2020,Tuscan Grand Prix,STR,3,SOFT,22,9,30
2020,Tuscan Grand Prix,STR,4,MEDIUM,13,31,43
2020,Tuscan Grand Prix,VER,1,SOFT,1,1,1
2020,Tuscan Grand Prix,VET,1,SOFT,1,1,1
2020,Tuscan Grand Prix,VET,2,MEDIUM,6,2,7
2020,Tuscan Grand Prix,VET,3,MEDIUM,1,8,8
2020,Tuscan Grand Prix,VET,4,SOFT,20,9,28
2020,Tuscan Grand Prix,VET,5,HARD,15,29,43
2020,Tuscan Grand Prix,VET,6,SOFT,2,44,45
2020,Tuscan Grand Prix,VET,7,SOFT,14,46,59
2021,Abu Dhabi Grand Prix,ALO,1,HARD,36,1,36
2021,Abu Dhabi Grand Prix,ALO,2,MEDIUM,22,37,58
2021,Abu Dhabi Grand Prix,BOT,1,MEDIUM,30,1,30
2021,Abu Dhabi Grand Prix,BOT,2,HARD,28,31,58
2021,Abu Dhabi Grand Prix,GAS,1,HARD,36,1,36
2021,Abu Dhabi Grand Prix,GAS,2,MEDIUM,18,37,54
2021,Abu Dhabi Grand Prix,GAS,3,SOFT,4,55,58
2021,Abu Dhabi Grand Prix,GIO,1,MEDIUM,17,1,17
2021,Abu Dhabi Grand Prix,GIO,2,HARD,17,18,34
2021,Abu Dhabi Grand Prix,HAM,1,MEDIUM,14,1,14
2021,Abu Dhabi Grand Prix,HAM,2,HARD,44,15,58
2021,Abu Dhabi Grand Prix,LAT,1,MEDIUM,28,1,28
2021,Abu Dhabi Grand Prix,LAT,2,HARD,23,29,51
2021,Abu Dhabi Grand Prix,LEC,1,SOFT,15,1,15
2021,Abu Dhabi Grand Prix,LEC,2,HARD,20,16,35
2021,Abu Dhabi Grand Prix,LEC,3,MEDIUM,23,36,58
2021,Abu Dhabi Grand Prix,MSC,1,SOFT,10,1,10
2021,Abu Dhabi Grand Prix,MSC,2,HARD,42,11,52
2021,Abu Dhabi Grand Prix,MSC,3,SOFT,5,53,57
2021,Abu Dhabi Grand Prix,NOR,1,SOFT,17,1,17
2021,Abu Dhabi Grand Prix,NOR,2,HARD,31,18,48
2021,Abu Dhabi Grand Prix,NOR,3,MEDIUM,10,49,58
2021,Abu Dhabi Grand Prix,OCO,1,SOFT,15,1,15
2021,Abu Dhabi Grand Prix,OCO,2,HARD,43,16,58
2021,Abu Dhabi Grand Prix,PER,1,SOFT,21,1,21
2021,Abu Dhabi Grand Prix,PER,2,HARD,15,22,36
2021,Abu Dhabi Grand Prix,PER,3,HARD,17,37,53
2021,Abu Dhabi Grand Prix,PER,4,SOFT,2,54,55
2021,Abu Dhabi Grand Prix,RAI,1,MEDIUM,21,1,21
2021,Abu Dhabi Grand Prix,RAI,2,HARD,4,22,25
2021,Abu Dhabi Grand Prix,RIC,1,SOFT,18,1,18
2021,Abu Dhabi Grand Prix,RIC,2,HARD,34,19,52
2021,Abu Dhabi Grand Prix,RIC,3,SOFT,5,53,57
2021,Abu Dhabi Grand Prix,RUS,1,MEDIUM,26,1,26
2021,Abu Dhabi Grand Prix,SAI,1,SOFT,19,1,19
2021,Abu Dhabi Grand Prix,SAI,2,HARD,39,20,58
2021,Abu Dhabi Grand Prix,STR,1,MEDIUM,21,1,21
2021,Abu Dhabi Grand Prix,STR,2,HARD,31,22,52
2021,Abu Dhabi Grand Prix,STR,3,SOFT,5,53,57
2021,Abu Dhabi Grand Prix,TSU,1,MEDIUM,23,1,23
2021,Abu Dhabi Grand Prix,TSU,2,HARD,30,24,53
2021,Abu Dhabi Grand Prix,TSU,3,SOFT,5,54,58
2021,Abu Dhabi Grand Prix,VER,1,SOFT,13,1,13
2021,Abu Dhabi Grand Prix,VER,2,HARD,23,14,36
2021,Abu Dhabi Grand Prix,VER,3,HARD,17,37,53
2021,Abu Dhabi Grand Prix,VER,4,SOFT,5,54,58
2021,Abu Dhabi Grand Prix,VET,1,MEDIUM,23,1,23
2021,Abu Dhabi Grand Prix,VET,2,HARD,35,24,58
2021,Austrian Grand Prix,ALO,1,MEDIUM,32,1,32
2021,Austrian Grand Prix,ALO,2,HARD,38,33,70
2021,Austrian Grand Prix,BOT,1,MEDIUM,30,1,30
2021,Austrian Grand Prix,BOT,2,HARD,41,31,71
2021,Austrian Grand Prix,GAS,1,SOFT,13,1,13
2021,Austrian Grand Prix,GAS,2,HARD,32,14,45
2021,Austrian Grand Prix,GAS,3,HARD,26,46,71
2021,Austrian Grand Prix,GIO,1,MEDIUM,1,1,1
2021,Austrian Grand Prix,GIO,2,HARD,28,2,29
2021,Austrian Grand Prix,GIO,3,HARD,41,30,70
2021,Austrian Grand Prix,HAM,1,MEDIUM,31,1,31
2021,Austrian Grand Prix,HAM,2,HARD,22,32,53
2021,Austrian Grand Prix,HAM,3,HARD,18,54,71
2021,Austrian Grand Prix,LAT,1,MEDIUM,33,1,33
2021,Austrian Grand Prix,LAT,2,HARD,37,34,70
2021,Austrian Grand Prix,LEC,1,MEDIUM,34,1,34
2021,Austrian Grand Prix,LEC,2,HARD,37,35,71
2021,Austrian Grand Prix,MAZ,1,MEDIUM,27,1,27
2021,Austrian Grand Prix,MAZ,2,HARD,18,28,45
2021,Austrian Grand Prix,MAZ,3,HARD,24,46,69
2021,Austrian Grand Prix,MSC,1,MEDIUM,34,1,34
2021,Austrian Grand Prix,MSC,2,HARD,35,35,69
2021,Austrian Grand Prix,NOR,1,MEDIUM,30,1,30
2021,Austrian Grand Prix,NOR,2,HARD,41,31,71
2021,Austrian Grand Prix,OCO,1,MEDIUM,1,1,1
2021,Austrian Grand Prix,PER,1,MEDIUM,32,1,32
2021,Austrian Grand Prix,PER,2,HARD,39,33,71
2021,Austrian Grand Prix,RAI,1,HARD,37,1,37
2021,Austrian Grand Prix,RAI,2,MEDIUM,33,38,70
2021,Austrian Grand Prix,RIC,1,MEDIUM,29,1,29
2021,Austrian Grand Prix,RIC,2,HARD,42,30,71
2021,Austrian Grand Prix,RUS,1,MEDIUM,30,1,30
2021,Austrian Grand Prix,RUS,2,HARD,40,31,70
2021,Austrian Grand Prix,SAI,1,HARD,48,1,48
2021,Austrian Grand Prix,SAI,2,MEDIUM,23,49,71
2021,Austrian Grand Prix,STR,1,SOFT,14,1,14
2021,Austrian Grand Prix,STR,2,HARD,32,15,46
2021,Austrian Grand Prix,STR,3,HARD,24,47,70
2021,Austrian Grand Prix,TSU,1,SOFT,12,1,12
2021,Austrian Grand Prix,TSU,2,HARD,39,13,51
2021,Austrian Grand Prix,TSU,3,HARD,19,52,70
2021,Austrian Grand Prix,VER,1,MEDIUM,32,1,32
2021,Austrian Grand Prix,VER,2,HARD,28,33,60
2021,Austrian Grand Prix,VER,3,HARD,11,61,71
2021,Austrian Grand Prix,VET,1,SOFT,17,1,17
2021,Austrian Grand Prix,VET,2,HARD,32,18,49
2021,Austrian Grand Prix,VET,3,HARD,21,50,70
2021,Azerbaijan Grand Prix,ALO,1,SOFT,7,1,7
2021,Azerbaijan Grand Prix,ALO,2,HARD,27,8,34
2021,Azerbaijan Grand Prix,ALO,3,SOFT,13,35,47
2021,Azerbaijan Grand Prix,ALO,4,SOFT,1,48,48
2021,Azerbaijan Grand Prix,ALO,5,SOFT,3,49,51
2021,Azerbaijan Grand Prix,BOT,1,SOFT,11,1,11
2021,Azerbaijan Grand Prix,BOT,2,HARD,36,12,47
2021,Azerbaijan Grand Prix,BOT,3,SOFT,1,48,48
2021,Azerbaijan Grand Prix,BOT,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,GAS,1,SOFT,11,1,11
2021,Azerbaijan Grand Prix,GAS,2,HARD,36,12,47
2021,Azerbaijan Grand Prix,GAS,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,GAS,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,GIO,1,SOFT,2,1,2
2021,Azerbaijan Grand Prix,GIO,2,HARD,32,3,34
2021,Azerbaijan Grand Prix,GIO,3,HARD,13,35,47
2021,Azerbaijan Grand Prix,GIO,4,HARD,1,48,48
2021,Azerbaijan Grand Prix,GIO,5,SOFT,3,49,51
2021,Azerbaijan Grand Prix,HAM,1,SOFT,11,1,11
2021,Azerbaijan Grand Prix,HAM,2,HARD,36,12,47
2021,Azerbaijan Grand Prix,HAM,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,HAM,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,LAT,1,MEDIUM,9,1,9
2021,Azerbaijan Grand Prix,LAT,2,HARD,39,10,48
2021,Azerbaijan Grand Prix,LAT,3,SOFT,3,49,51
2021,Azerbaijan Grand Prix,LEC,1,SOFT,9,1,9
2021,Azerbaijan Grand Prix,LEC,2,HARD,38,10,47
2021,Azerbaijan Grand Prix,LEC,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,LEC,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,MAZ,1,SOFT,9,1,9
2021,Azerbaijan Grand Prix,MAZ,2,HARD,25,10,34
2021,Azerbaijan Grand Prix,MAZ,3,SOFT,10,35,44
2021,Azerbaijan Grand Prix,MAZ,4,SOFT,2,45,46
2021,Azerbaijan Grand Prix,MAZ,5,SOFT,1,47,47
2021,Azerbaijan Grand Prix,MAZ,6,SOFT,1,48,48
2021,Azerbaijan Grand Prix,MAZ,7,SOFT,3,49,51
2021,Azerbaijan Grand Prix,MSC,1,SOFT,8,1,8
2021,Azerbaijan Grand Prix,MSC,2,HARD,26,9,34
2021,Azerbaijan Grand Prix,MSC,3,SOFT,10,35,44
2021,Azerbaijan Grand Prix,MSC,4,SOFT,3,45,47
2021,Azerbaijan Grand Prix,MSC,5,SOFT,1,48,48
2021,Azerbaijan Grand Prix,MSC,6,SOFT,3,49,51
2021,Azerbaijan Grand Prix,NOR,1,SOFT,7,1,7
2021,Azerbaijan Grand Prix,NOR,2,HARD,40,8,47
2021,Azerbaijan Grand Prix,NOR,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,NOR,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,OCO,1,SOFT,3,1,3
2021,Azerbaijan Grand Prix,PER,1,SOFT,13,1,13
2021,Azerbaijan Grand Prix,PER,2,HARD,34,14,47
2021,Azerbaijan Grand Prix,PER,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,PER,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,RAI,1,MEDIUM,13,1,13
2021,Azerbaijan Grand Prix,RAI,2,HARD,34,14,47
2021,Azerbaijan Grand Prix,RAI,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,RAI,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,RIC,1,SOFT,11,1,11
2021,Azerbaijan Grand Prix,RIC,2,HARD,36,12,47
2021,Azerbaijan Grand Prix,RIC,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,RIC,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,RUS,1,MEDIUM,1,1,1
2021,Azerbaijan Grand Prix,RUS,2,HARD,33,2,34
2021,Azerbaijan Grand Prix,RUS,3,HARD,13,35,47
2021,Azerbaijan Grand Prix,RUS,4,SOFT,1,48,48
2021,Azerbaijan Grand Prix,SAI,1,SOFT,10,1,10
2021,Azerbaijan Grand Prix,SAI,2,HARD,37,11,47
2021,Azerbaijan Grand Prix,SAI,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,SAI,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,STR,1,HARD,30,1,30
2021,Azerbaijan Grand Prix,TSU,1,SOFT,9,1,9
2021,Azerbaijan Grand Prix,TSU,2,HARD,38,10,47
2021,Azerbaijan Grand Prix,TSU,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,TSU,4,SOFT,3,49,51
2021,Azerbaijan Grand Prix,VER,1,SOFT,12,1,12
2021,Azerbaijan Grand Prix,VER,2,HARD,34,13,46
2021,Azerbaijan Grand Prix,VET,1,SOFT,18,1,18
2021,Azerbaijan Grand Prix,VET,2,HARD,29,19,47
2021,Azerbaijan Grand Prix,VET,3,HARD,1,48,48
2021,Azerbaijan Grand Prix,VET,4,SOFT,3,49,51
2021,Bahrain Grand Prix,ALO,1,SOFT,11,1,11
2021,Bahrain Grand Prix,ALO,2,MEDIUM,18,12,29
2021,Bahrain Grand Prix,ALO,3,HARD,3,30,32
2021,Bahrain Grand Prix,BOT,1,MEDIUM,16,1,16
2021,Bahrain Grand Prix,BOT,2,HARD,14,17,30
2021,Bahrain Grand Prix,BOT,3,HARD,24,31,54
2021,Bahrain Grand Prix,BOT,4,MEDIUM,2,55,56
2021,Bahrain Grand Prix,GAS,1,MEDIUM,4,1,4
2021,Bahrain Grand Prix,GAS,2,HARD,15,5,19
2021,Bahrain Grand Prix,GAS,3,MEDIUM,20,20,39
2021,Bahrain Grand Prix,GAS,4,HARD,13,40,52
2021,Bahrain Grand Prix,GIO,1,MEDIUM,12,1,12
2021,Bahrain Grand Prix,GIO,2,HARD,18,13,30
2021,Bahrain Grand Prix,GIO,3,MEDIUM,25,31,55
2021,Bahrain Grand Prix,HAM,1,MEDIUM,13,1,13
2021,Bahrain Grand Prix,HAM,2,HARD,15,14,28
2021,Bahrain Grand Prix,HAM,3,HARD,28,29,56
2021,Bahrain Grand Prix,LAT,1,SOFT,14,1,14
2021,Bahrain Grand Prix,LAT,2,MEDIUM,18,15,32
2021,Bahrain Grand Prix,LAT,3,MEDIUM,19,33,51
2021,Bahrain Grand Prix,LEC,1,SOFT,12,1,12
2021,Bahrain Grand Prix,LEC,2,MEDIUM,20,13,32
2021,Bahrain Grand Prix,LEC,3,HARD,24,33,56
2021,Bahrain Grand Prix,MAZ,1,MEDIUM,1,1,1
2021,Bahrain Grand Prix,MSC,1,MEDIUM,14,1,14
2021,Bahrain Grand Prix,MSC,2,MEDIUM,19,15,33
2021,Bahrain Grand Prix,MSC,3,HARD,22,34,55
2021,Bahrain Grand Prix,NOR,1,SOFT,12,1,12
2021,Bahrain Grand Prix,NOR,2,MEDIUM,21,13,33
2021,Bahrain Grand Prix,NOR,3,HARD,23,34,56
2021,Bahrain Grand Prix,OCO,1,SOFT,13,1,13
2021,Bahrain Grand Prix,OCO,2,MEDIUM,18,14,31
2021,Bahrain Grand Prix,OCO,3,HARD,24,32,55
2021,Bahrain Grand Prix,PER,1,MEDIUM,2,1,2
2021,Bahrain Grand Prix,PER,2,MEDIUM,17,3,19
2021,Bahrain Grand Prix,PER,3,HARD,19,20,38
2021,Bahrain Grand Prix,PER,4,MEDIUM,18,39,56
2021,Bahrain Grand Prix,RAI,1,MEDIUM,13,1,13
2021,Bahrain Grand Prix,RAI,2,HARD,16,14,29
2021,Bahrain Grand Prix,RAI,3,MEDIUM,27,30,56
2021,Bahrain Grand Prix,RIC,1,SOFT,13,1,13
2021,Bahrain Grand Prix,RIC,2,MEDIUM,19,14,32
2021,Bahrain Grand Prix,RIC,3,HARD,24,33,56
2021,Bahrain Grand Prix,RUS,1,SOFT,13,1,13
2021,Bahrain Grand Prix,RUS,2,MEDIUM,23,14,36
2021,Bahrain Grand Prix,RUS,3,MEDIUM,19,37,55
2021,Bahrain Grand Prix,SAI,1,SOFT,15,1,15
2021,Bahrain Grand Prix,SAI,2,MEDIUM,22,16,37
2021,Bahrain Grand Prix,SAI,3,HARD,19,38,56
2021,Bahrain Grand Prix,STR,1,SOFT,12,1,12
2021,Bahrain Grand Prix,STR,2,MEDIUM,16,13,28
2021,Bahrain Grand Prix,STR,3,HARD,28,29,56
2021,Bahrain Grand Prix,TSU,1,MEDIUM,15,1,15
2021,Bahrain Grand Prix,TSU,2,HARD,18,16,33
2021,Bahrain Grand Prix,TSU,3,HARD,23,34,56
2021,Bahrain Grand Prix,VER,1,MEDIUM,17,1,17
2021,Bahrain Grand Prix,VER,2,MEDIUM,22,18,39
2021,Bahrain Grand Prix,VER,3,HARD,17,40,56
2021,Bahrain Grand Prix,VET,1,MEDIUM,24,1,24
2021,Bahrain Grand Prix,VET,2,HARD,31,25,55
2021,Belgian Grand Prix,ALO,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,BOT,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,GAS,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,GIO,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,HAM,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,LAT,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,LEC,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,MAZ,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,MSC,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,NOR,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,OCO,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,PER,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,RAI,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,RIC,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,RUS,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,SAI,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,STR,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,TSU,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,VER,1,UNKNOWN,3,1,3
2021,Belgian Grand Prix,VET,1,UNKNOWN,3,1,3
2021,British Grand Prix,ALO,1,MEDIUM,2,1,2
2021,British Grand Prix,ALO,2,MEDIUM,22,3,24
2021,British Grand Prix,ALO,3,HARD,28,25,52
2021,British Grand Prix,BOT,1,MEDIUM,2,1,2
2021,British Grand Prix,BOT,2,MEDIUM,20,3,22
2021,British Grand Prix,BOT,3,HARD,30,23,52
2021,British Grand Prix,GAS,1,MEDIUM,2,1,2
2021,British Grand Prix,GAS,2,MEDIUM,26,3,28
2021,British Grand Prix,GAS,3,HARD,18,29,46
2021,British Grand Prix,GAS,4,SOFT,6,47,52
2021,British Grand Prix,GIO,1,MEDIUM,2,1,2
2021,British Grand Prix,GIO,2,MEDIUM,21,3,23
2021,British Grand Prix,GIO,3,HARD,28,24,51
2021,British Grand Prix,HAM,1,MEDIUM,2,1,2
2021,British Grand Prix,HAM,2,MEDIUM,25,3,27
2021,British Grand Prix,HAM,3,HARD,25,28,52
2021,British Grand Prix,LAT,1,MEDIUM,2,1,2
2021,British Grand Prix,LAT,2,MEDIUM,17,3,19
2021,British Grand Prix,LAT,3,HARD,32,20,51
2021,British Grand Prix,LEC,1,MEDIUM,2,1,2
2021,British Grand Prix,LEC,2,MEDIUM,27,3,29
2021,British Grand Prix,LEC,3,HARD,23,30,52
2021,British Grand Prix,MAZ,1,MEDIUM,2,1,2
2021,British Grand Prix,MAZ,2,MEDIUM,23,3,25
2021,British Grand Prix,MAZ,3,HARD,26,26,51
2021,British Grand Prix,MSC,1,MEDIUM,2,1,2
2021,British Grand Prix,MSC,2,MEDIUM,22,3,24
2021,British Grand Prix,MSC,3,HARD,27,25,51
2021,British Grand Prix,NOR,1,MEDIUM,2,1,2
2021,British Grand Prix,NOR,2,MEDIUM,19,3,21
2021,British Grand Prix,NOR,3,HARD,31,22,52
2021,British Grand Prix,OCO,1,MEDIUM,2,1,2
2021,British Grand Prix,OCO,2,MEDIUM,17,3,19
2021,British Grand Prix,OCO,3,HARD,33,20,52
2021,British Grand Prix,PER,1,HARD,2,1,2
2021,British Grand Prix,PER,2,HARD,16,3,18
2021,British Grand Prix,PER,3,MEDIUM,20,19,38
2021,British Grand Prix,PER,4,MEDIUM,10,39,48
2021,British Grand Prix,PER,5,SOFT,3,49,51
2021,British Grand Prix,RAI,1,MEDIUM,2,1,2
2021,British Grand Prix,RAI,2,MEDIUM,16,3,18
2021,British Grand Prix,RAI,3,HARD,33,19,51
2021,British Grand Prix,RIC,1,MEDIUM,2,1,2
2021,British Grand Prix,RIC,2,MEDIUM,18,3,20
2021,British Grand Prix,RIC,3,HARD,32,21,52
2021,British Grand Prix,RUS,1,MEDIUM,2,1,2
